run_id,stage,model,topic_index,word_rank,word
20250921-205356,with_ngrams,HDP1,8,28,marketer
20250921-205356,with_ngrams,HDP1,8,29,charge
20250921-205356,with_ngrams,HDP1,8,30,ton
20250921-205356,with_ngrams,HDP1,8,31,fabrication
20250921-205356,with_ngrams,HDP1,8,32,load
20250921-205356,with_ngrams,HDP1,8,33,percentage
20250921-205356,with_ngrams,HDP1,8,34,oak
20250921-205356,with_ngrams,HDP1,8,35,portal
20250921-205356,with_ngrams,HDP1,8,36,leadership
20250921-205356,with_ngrams,HDP1,8,37,coo
20250921-205356,with_ngrams,HDP1,8,38,connection
20250921-205356,with_ngrams,HDP1,8,39,diesel
20250921-205356,with_ngrams,HDP1,8,40,globe
20250921-205356,with_ngrams,HDP1,8,41,website
20250921-205356,with_ngrams,HDP1,8,42,meal
20250921-205356,with_ngrams,HDP1,8,43,decline
20250921-205356,with_ngrams,HDP1,8,44,away
20250921-205356,with_ngrams,HDP1,8,45,teller
20250921-205356,with_ngrams,HDP1,8,46,campus
20250921-205356,with_ngrams,HDP1,8,47,history
20250921-205356,with_ngrams,HDP1,8,48,dog
20250921-205356,with_ngrams,HDP1,8,49,hotel_resort
20250921-205356,with_ngrams,HDP1,8,50,atlantic
20250921-205356,with_ngrams,HDP1,9,1,jerry
20250921-205356,with_ngrams,HDP1,9,2,cook
20250921-205356,with_ngrams,HDP1,9,3,silver
20250921-205356,with_ngrams,HDP1,9,4,houston
20250921-205356,with_ngrams,HDP1,9,5,immigrant
20250921-205356,with_ngrams,HDP1,9,6,employ
20250921-205356,with_ngrams,HDP1,9,7,july
20250921-205356,with_ngrams,HDP1,9,8,bnsf
20250921-205356,with_ngrams,HDP1,9,9,network
20250921-205356,with_ngrams,HDP1,9,10,release
20250921-205356,with_ngrams,HDP1,9,11,ferrari
20250921-205356,with_ngrams,HDP1,9,12,southwest
20250921-205356,with_ngrams,HDP1,9,13,vietnam
20250921-205356,with_ngrams,HDP1,9,14,grumman
20250921-205356,with_ngrams,HDP1,9,15,consider_systemically
20250921-205356,with_ngrams,HDP1,9,16,dc
20250921-205356,with_ngrams,HDP1,9,17,westchester
20250921-205356,with_ngrams,HDP1,9,18,fine
20250921-205356,with_ngrams,HDP1,9,19,concept
20250921-205356,with_ngrams,HDP1,9,20,injure
20250921-205356,with_ngrams,HDP1,9,21,commodity
20250921-205356,with_ngrams,HDP1,9,22,reduction
20250921-205356,with_ngrams,HDP1,9,23,vertically
20250921-205356,with_ngrams,HDP1,9,24,frankfurt
20250921-205356,with_ngrams,HDP1,9,25,valuation
20250921-205356,with_ngrams,HDP1,9,26,park
20250921-205356,with_ngrams,HDP1,9,27,additionally
20250921-205356,with_ngrams,HDP1,9,28,domicile
20250921-205356,with_ngrams,HDP1,9,29,douglas
20250921-205356,with_ngrams,HDP1,9,30,regulate
20250921-205356,with_ngrams,HDP1,9,31,chevron
20250921-205356,with_ngrams,HDP1,9,32,build
20250921-205356,with_ngrams,HDP1,9,33,homeland
20250921-205356,with_ngrams,HDP1,9,34,contribution
20250921-205356,with_ngrams,HDP1,9,35,zuffa
20250921-205356,with_ngrams,HDP1,9,36,exposure
20250921-205356,with_ngrams,HDP1,9,37,poland
20250921-205356,with_ngrams,HDP1,9,38,behalf
20250921-205356,with_ngrams,HDP1,9,39,independence
20250921-205356,with_ngrams,HDP1,9,40,italy
20250921-205356,with_ngrams,HDP1,9,41,financing
20250921-205356,with_ngrams,HDP1,9,42,making
20250921-205356,with_ngrams,HDP1,9,43,frequency
20250921-205356,with_ngrams,HDP1,9,44,bed
20250921-205356,with_ngrams,HDP1,9,45,listing
20250921-205356,with_ngrams,HDP1,9,46,wholly_own_subsidiary
20250921-205356,with_ngrams,HDP1,9,47,cater
20250921-205356,with_ngrams,HDP1,9,48,transmission
20250921-205356,with_ngrams,HDP1,9,49,forestry
20250921-205356,with_ngrams,HDP1,9,50,course
20250921-205356,with_ngrams,HDP1,10,1,control
20250921-205356,with_ngrams,HDP1,10,2,instead
20250921-205356,with_ngrams,HDP1,10,3,month
20250921-205356,with_ngrams,HDP1,10,4,depression
20250921-205356,with_ngrams,HDP1,10,5,dominion
20250921-205356,with_ngrams,HDP1,10,6,page
20250921-205356,with_ngrams,HDP1,10,7,procedure
20250921-205356,with_ngrams,HDP1,10,8,analyze
20250921-205356,with_ngrams,HDP1,10,9,choice
20250921-205356,with_ngrams,HDP1,10,10,know
20250921-205356,with_ngrams,HDP1,10,11,world
20250921-205356,with_ngrams,HDP1,10,12,pronunciation
20250921-205356,with_ngrams,HDP1,10,13,popularity
20250921-205356,with_ngrams,HDP1,10,14,merck
20250921-205356,with_ngrams,HDP1,10,15,assistance
20250921-205356,with_ngrams,HDP1,10,16,radio
20250921-205356,with_ngrams,HDP1,10,17,panama
20250921-205356,with_ngrams,HDP1,10,18,accommodate
20250921-205356,with_ngrams,HDP1,10,19,deregulation
20250921-205356,with_ngrams,HDP1,10,20,madrid
20250921-205356,with_ngrams,HDP1,10,21,honduras
20250921-205356,with_ngrams,HDP1,10,22,separation
20250921-205356,with_ngrams,HDP1,10,23,portland
20250921-205356,with_ngrams,HDP1,10,24,jacksonville
20250921-205356,with_ngrams,HDP1,10,25,maritime
20250921-205356,with_ngrams,HDP1,10,26,hurricane
20250921-205356,with_ngrams,HDP1,10,27,fifth
20250921-205356,with_ngrams,HDP1,10,28,accident
20250921-205356,with_ngrams,HDP1,10,29,mortar
20250921-205356,with_ngrams,HDP1,10,30,education
20250921-205356,with_ngrams,HDP1,10,31,marketing
20250921-205356,with_ngrams,HDP1,10,32,tour
20250921-205356,with_ngrams,HDP1,10,33,collaboration
20250921-205356,with_ngrams,HDP1,10,34,training
20250921-205356,with_ngrams,HDP1,10,35,collect
20250921-205356,with_ngrams,HDP1,10,36,titanium
20250921-205356,with_ngrams,HDP1,10,37,term
20250921-205356,with_ngrams,HDP1,10,38,counter
20250921-205356,with_ngrams,HDP1,10,39,walt_disney
20250921-205356,with_ngrams,HDP1,10,40,warehouse
20250921-205356,with_ngrams,HDP1,10,41,plaza
20250921-205356,with_ngrams,HDP1,10,42,monopoly
20250921-205356,with_ngrams,HDP1,10,43,privately
20250921-205356,with_ngrams,HDP1,10,44,consult
20250921-205356,with_ngrams,HDP1,10,45,hair
20250921-205356,with_ngrams,HDP1,10,46,people
20250921-205356,with_ngrams,HDP1,10,47,hamilton
20250921-205356,with_ngrams,HDP1,10,48,hitachi
20250921-205356,with_ngrams,HDP1,10,49,significantly
20250921-205356,with_ngrams,HDP1,10,50,employ
20250921-205356,with_ngrams,HDP1,11,1,atlantic
20250921-205356,with_ngrams,HDP1,11,2,foundation
20250921-205356,with_ngrams,HDP1,11,3,revolve
20250921-205356,with_ngrams,HDP1,11,4,aaa
20250921-205356,with_ngrams,HDP1,11,5,despite
20250921-205356,with_ngrams,HDP1,11,6,coast
20250921-205356,with_ngrams,HDP1,11,7,glass
20250921-205356,with_ngrams,HDP1,11,8,describe
20250921-205356,with_ngrams,HDP1,11,9,signal
20250921-205356,with_ngrams,HDP1,11,10,fail
20250921-205356,with_ngrams,HDP1,11,11,digital
20250921-205356,with_ngrams,HDP1,11,12,developer
20250921-205356,with_ngrams,HDP1,11,13,carl
20250921-205356,with_ngrams,HDP1,11,14,fabrication
20250921-205356,with_ngrams,HDP1,11,15,walt_disney
20250921-205356,with_ngrams,HDP1,11,16,accounting
20250921-205356,with_ngrams,HDP1,11,17,university
20250921-205356,with_ngrams,HDP1,11,18,attack
20250921-205356,with_ngrams,HDP1,11,19,driver
20250921-205356,with_ngrams,HDP1,11,20,aggregate
20250921-205356,with_ngrams,HDP1,11,21,charter
20250921-205356,with_ngrams,HDP1,11,22,niche
20250921-205356,with_ngrams,HDP1,11,23,oems
20250921-205356,with_ngrams,HDP1,11,24,unit
20250921-205356,with_ngrams,HDP1,11,25,conglomerate
20250921-205356,with_ngrams,HDP1,11,26,hygiene
20250921-205356,with_ngrams,HDP1,11,27,category
20250921-205356,with_ngrams,HDP1,11,28,count
20250921-205356,with_ngrams,HDP1,11,29,brown
20250921-205356,with_ngrams,HDP1,11,30,pin
20250921-205356,with_ngrams,HDP1,11,31,statistic
20250921-205356,with_ngrams,HDP1,11,32,jacksonville
20250921-205356,with_ngrams,HDP1,11,33,controller
20250921-205356,with_ngrams,HDP1,11,34,combination
20250921-205356,with_ngrams,HDP1,11,35,radio
20250921-205356,with_ngrams,HDP1,11,36,custody
20250921-205356,with_ngrams,HDP1,11,37,loyalty
20250921-205356,with_ngrams,HDP1,11,38,avionics
20250921-205356,with_ngrams,HDP1,11,39,clara_california
20250921-205356,with_ngrams,HDP1,11,40,cover
20250921-205356,with_ngrams,HDP1,11,41,thermo_fisher
20250921-205356,with_ngrams,HDP1,11,42,present
20250921-205356,with_ngrams,HDP1,11,43,fabric
20250921-205356,with_ngrams,HDP1,11,44,listed
20250921-205356,with_ngrams,HDP1,11,45,clothe
20250921-205356,with_ngrams,HDP1,11,46,size
20250921-205356,with_ngrams,HDP1,11,47,patent
20250921-205356,with_ngrams,HDP1,11,48,tennis
20250921-205356,with_ngrams,HDP1,11,49,spin
20250921-205356,with_ngrams,HDP1,11,50,develop
20250921-205356,with_ngrams,HDP1,12,1,waltham
20250921-205356,with_ngrams,HDP1,12,2,privatize
20250921-205356,with_ngrams,HDP1,12,3,tire
20250921-205356,with_ngrams,HDP1,12,4,netherlands
20250921-205356,with_ngrams,HDP1,12,5,hormone
20250921-205356,with_ngrams,HDP1,12,6,fast_food
20250921-205356,with_ngrams,HDP1,12,7,electricity
20250921-205356,with_ngrams,HDP1,12,8,duty
20250921-205356,with_ngrams,HDP1,12,9,track
20250921-205356,with_ngrams,HDP1,12,10,tennessee
20250921-205356,with_ngrams,HDP1,12,11,skin_care
20250921-205356,with_ngrams,HDP1,12,12,belgium
20250921-205356,with_ngrams,HDP1,12,13,diagnostics
20250921-205356,with_ngrams,HDP1,12,14,withdraw
20250921-205356,with_ngrams,HDP1,12,15,dealership
20250921-205356,with_ngrams,HDP1,12,16,lexington
20250921-205356,with_ngrams,HDP1,12,17,fail
20250921-205356,with_ngrams,HDP1,12,18,code
20250921-205356,with_ngrams,HDP1,12,19,reporting
20250921-205356,with_ngrams,HDP1,12,20,chain
20250921-205356,with_ngrams,HDP1,12,21,crude
20250921-205356,with_ngrams,HDP1,12,22,language
20250921-205356,with_ngrams,HDP1,12,23,colocation
20250921-205356,with_ngrams,HDP1,12,24,restrict
20250921-205356,with_ngrams,HDP1,12,25,square_foot
20250921-205356,with_ngrams,HDP1,12,26,middle
20250921-205356,with_ngrams,HDP1,12,27,threat
20250921-205356,with_ngrams,HDP1,12,28,mid
20250921-205356,with_ngrams,HDP1,12,29,meal
20250921-205356,with_ngrams,HDP1,12,30,remains
20250921-205356,with_ngrams,HDP1,12,31,finally
20250921-205356,with_ngrams,HDP1,12,32,municipality
20250921-205356,with_ngrams,HDP1,12,33,seoul
20250921-205356,with_ngrams,HDP1,12,34,forestry
20250921-205356,with_ngrams,HDP1,12,35,grumman
20250921-205356,with_ngrams,HDP1,12,36,settlement
20250921-205356,with_ngrams,HDP1,12,37,league
20250921-205356,with_ngrams,HDP1,12,38,cater
20250921-205356,with_ngrams,HDP1,12,39,stand
20250921-205356,with_ngrams,HDP1,12,40,sign
20250921-205356,with_ngrams,HDP1,12,41,ran
20250921-205356,with_ngrams,HDP1,12,42,chicago_illinois
20250921-205356,with_ngrams,HDP1,12,43,closing
20250921-205356,with_ngrams,HDP1,12,44,watch
20250921-205356,with_ngrams,HDP1,12,45,organize_delaware
20250921-205356,with_ngrams,HDP1,12,46,coal
20250921-205356,with_ngrams,HDP1,12,47,level
20250921-205356,with_ngrams,HDP1,12,48,johannesburg
20250921-205356,with_ngrams,HDP1,12,49,standard
20250921-205356,with_ngrams,HDP1,12,50,cloud_compute
20250921-205356,with_ngrams,HDP1,13,1,fast_food
20250921-205356,with_ngrams,HDP1,13,2,society
20250921-205356,with_ngrams,HDP1,13,3,tractor
20250921-205356,with_ngrams,HDP1,13,4,news
20250921-205356,with_ngrams,HDP1,13,5,score
20250921-205356,with_ngrams,HDP1,13,6,growth
20250921-205356,with_ngrams,HDP1,13,7,thousand_barrel_oil_gj
20250921-205356,with_ngrams,HDP1,13,8,inspire
20250921-205356,with_ngrams,HDP1,13,9,lewis
20250921-205356,with_ngrams,HDP1,13,10,vision
20250921-205356,with_ngrams,HDP1,13,11,follow
20250921-205356,with_ngrams,HDP1,13,12,bristol_myers_squibb
20250921-205356,with_ngrams,HDP1,13,13,define
20250921-205356,with_ngrams,HDP1,13,14,agency
20250921-205356,with_ngrams,HDP1,13,15,filing
20250921-205356,with_ngrams,HDP1,13,16,suite
20250921-205356,with_ngrams,HDP1,13,17,network
20250921-205356,with_ngrams,HDP1,13,18,minnesota
20250921-205356,with_ngrams,HDP1,13,19,cement
20250921-205356,with_ngrams,HDP1,13,20,recover
20250921-205356,with_ngrams,HDP1,13,21,studio
20250921-205356,with_ngrams,HDP1,13,22,dublin
20250921-205356,with_ngrams,HDP1,13,23,word
20250921-205356,with_ngrams,HDP1,13,24,zone
20250921-205356,with_ngrams,HDP1,13,25,marathon_petroleum
20250921-205356,with_ngrams,HDP1,13,26,divestiture
20250921-205356,with_ngrams,HDP1,13,27,drama
20250921-205356,with_ngrams,HDP1,13,28,organization
20250921-205356,with_ngrams,HDP1,13,29,impact
20250921-205356,with_ngrams,HDP1,13,30,retailer
20250921-205356,with_ngrams,HDP1,13,31,banner
20250921-205356,with_ngrams,HDP1,13,32,hunt
20250921-205356,with_ngrams,HDP1,13,33,workforce
20250921-205356,with_ngrams,HDP1,13,34,october
20250921-205356,with_ngrams,HDP1,13,35,saint
20250921-205356,with_ngrams,HDP1,13,36,partner
20250921-205356,with_ngrams,HDP1,13,37,philip
20250921-205356,with_ngrams,HDP1,13,38,paradise
20250921-205356,with_ngrams,HDP1,13,39,india
20250921-205356,with_ngrams,HDP1,13,40,holiday
20250921-205356,with_ngrams,HDP1,13,41,loyalty
20250921-205356,with_ngrams,HDP1,13,42,mainland_china
20250921-205356,with_ngrams,HDP1,13,43,door
20250921-205356,with_ngrams,HDP1,13,44,aes
20250921-205356,with_ngrams,HDP1,13,45,spend
20250921-205356,with_ngrams,HDP1,13,46,system
20250921-205356,with_ngrams,HDP1,13,47,michael
20250921-205356,with_ngrams,HDP1,13,48,royalty_trust
20250921-205356,with_ngrams,HDP1,13,49,density
20250921-205356,with_ngrams,HDP1,13,50,specialty
20250921-205356,with_ngrams,HDP1,14,1,thousand
20250921-205356,with_ngrams,HDP1,14,2,wind
20250921-205356,with_ngrams,HDP1,14,3,model
20250921-205356,with_ngrams,HDP1,14,4,mike
20250921-205356,with_ngrams,HDP1,14,5,circle
20250921-205356,with_ngrams,HDP1,14,6,involve
20250921-205356,with_ngrams,HDP1,14,7,flag
20250921-205356,with_ngrams,HDP1,14,8,colgate
20250921-205356,with_ngrams,HDP1,14,9,licensing
20250921-205356,with_ngrams,HDP1,14,10,rank_fortune
20250921-205356,with_ngrams,HDP1,14,11,convert
20250921-205356,with_ngrams,HDP1,14,12,injure
20250921-205356,with_ngrams,HDP1,14,13,provision
20250921-205356,with_ngrams,HDP1,14,14,super
20250921-205356,with_ngrams,HDP1,14,15,potato
20250921-205356,with_ngrams,HDP1,14,16,pipe
20250921-205356,with_ngrams,HDP1,14,17,database
20250921-205356,with_ngrams,HDP1,14,18,stock_exchange_constituent_ftse
20250921-205356,with_ngrams,HDP1,14,19,pursue
20250921-205356,with_ngrams,HDP1,14,20,assembly
20250921-205356,with_ngrams,HDP1,14,21,marketplace
20250921-205356,with_ngrams,HDP1,14,22,stop
20250921-205356,with_ngrams,HDP1,14,23,branch_atms
20250921-205356,with_ngrams,HDP1,14,24,aim
20250921-205356,with_ngrams,HDP1,14,25,participate
20250921-205356,with_ngrams,HDP1,14,26,gasoline
20250921-205356,with_ngrams,HDP1,14,27,founded
20250921-205356,with_ngrams,HDP1,14,28,wall_street
20250921-205356,with_ngrams,HDP1,14,29,collins
20250921-205356,with_ngrams,HDP1,14,30,blade
20250921-205356,with_ngrams,HDP1,14,31,snap
20250921-205356,with_ngrams,HDP1,14,32,directly
20250921-205356,with_ngrams,HDP1,14,33,men
20250921-205356,with_ngrams,HDP1,14,34,reincorporated
20250921-205356,with_ngrams,HDP1,14,35,step
20250921-205356,with_ngrams,HDP1,14,36,generate
20250921-205356,with_ngrams,HDP1,14,37,norway
20250921-205356,with_ngrams,HDP1,14,38,railroad
20250921-205356,with_ngrams,HDP1,14,39,viacom
20250921-205356,with_ngrams,HDP1,14,40,increase
20250921-205356,with_ngrams,HDP1,14,41,reach
20250921-205356,with_ngrams,HDP1,14,42,sport_good
20250921-205356,with_ngrams,HDP1,14,43,gift
20250921-205356,with_ngrams,HDP1,14,44,energy
20250921-205356,with_ngrams,HDP1,14,45,commence
20250921-205356,with_ngrams,HDP1,14,46,diego
20250921-205356,with_ngrams,HDP1,14,47,head
20250921-205356,with_ngrams,HDP1,14,48,rat
20250921-205356,with_ngrams,HDP1,14,49,healthcare
20250921-205356,with_ngrams,HDP1,14,50,woodland
20250921-205356,with_ngrams,HDP1,15,1,accuse
20250921-205356,with_ngrams,HDP1,15,2,laser
20250921-205356,with_ngrams,HDP1,15,3,teller
20250921-205356,with_ngrams,HDP1,15,4,jr
20250921-205356,with_ngrams,HDP1,15,5,tenant
20250921-205356,with_ngrams,HDP1,15,6,heavily
20250921-205356,with_ngrams,HDP1,15,7,combat
20250921-205356,with_ngrams,HDP1,15,8,regulation
20250921-205356,with_ngrams,HDP1,15,9,parent
20250921-205356,with_ngrams,HDP1,15,10,buenos
20250921-205356,with_ngrams,HDP1,15,11,cruise
20250921-205356,with_ngrams,HDP1,15,12,rescue
20250921-205356,with_ngrams,HDP1,15,13,constellation
20250921-205356,with_ngrams,HDP1,15,14,massachusetts
20250921-205356,with_ngrams,HDP1,15,15,vinyl
20250921-205356,with_ngrams,HDP1,15,16,producer
20250921-205356,with_ngrams,HDP1,15,17,life
20250921-205356,with_ngrams,HDP1,15,18,louis_missouri
20250921-205356,with_ngrams,HDP1,15,19,integrate
20250921-205356,with_ngrams,HDP1,15,20,trump
20250921-205356,with_ngrams,HDP1,15,21,effort
20250921-205356,with_ngrams,HDP1,15,22,fastener
20250921-205356,with_ngrams,HDP1,15,23,building
20250921-205356,with_ngrams,HDP1,15,24,prevent
20250921-205356,with_ngrams,HDP1,15,25,capacity
20250921-205356,with_ngrams,HDP1,15,26,subsidiary
20250921-205356,with_ngrams,HDP1,15,27,pacific
20250921-205356,with_ngrams,HDP1,15,28,instrument
20250921-205356,with_ngrams,HDP1,15,29,recover
20250921-205356,with_ngrams,HDP1,15,30,parameter
20250921-205356,with_ngrams,HDP1,15,31,visitor
20250921-205356,with_ngrams,HDP1,15,32,partly
20250921-205356,with_ngrams,HDP1,15,33,work
20250921-205356,with_ngrams,HDP1,15,34,lenovo
20250921-205356,with_ngrams,HDP1,15,35,terminate
20250921-205356,with_ngrams,HDP1,15,36,fifth
20250921-205356,with_ngrams,HDP1,15,37,photography
20250921-205356,with_ngrams,HDP1,15,38,build
20250921-205356,with_ngrams,HDP1,15,39,recovery
20250921-205356,with_ngrams,HDP1,15,40,chairman_board
20250921-205356,with_ngrams,HDP1,15,41,language
20250921-205356,with_ngrams,HDP1,15,42,vehicle
20250921-205356,with_ngrams,HDP1,15,43,treat
20250921-205356,with_ngrams,HDP1,15,44,amc
20250921-205356,with_ngrams,HDP1,15,45,model
20250921-205356,with_ngrams,HDP1,15,46,allen
20250921-205356,with_ngrams,HDP1,15,47,helicopter
20250921-205356,with_ngrams,HDP1,15,48,especially
20250921-205356,with_ngrams,HDP1,15,49,area
20250921-205356,with_ngrams,HDP1,15,50,portal
20250921-205356,with_ngrams,HDP1,16,1,night
20250921-205356,with_ngrams,HDP1,16,2,foam
20250921-205356,with_ngrams,HDP1,16,3,produce
20250921-205356,with_ngrams,HDP1,16,4,tyson_food
20250921-205356,with_ngrams,HDP1,16,5,maritime
20250921-205356,with_ngrams,HDP1,16,6,generator
20250921-205356,with_ngrams,HDP1,16,7,age
20250921-205356,with_ngrams,HDP1,16,8,demand
20250921-205356,with_ngrams,HDP1,16,9,michigan
20250921-205356,with_ngrams,HDP1,16,10,make
20250921-205356,with_ngrams,HDP1,16,11,mass
20250921-205356,with_ngrams,HDP1,16,12,origination
20250921-205356,with_ngrams,HDP1,16,13,earlier
20250921-205356,with_ngrams,HDP1,16,14,vanguard
20250921-205356,with_ngrams,HDP1,16,15,europe
20250921-205356,with_ngrams,HDP1,16,16,disney
20250921-205356,with_ngrams,HDP1,16,17,mall
20250921-205356,with_ngrams,HDP1,16,18,cite
20250921-205356,with_ngrams,HDP1,16,19,benefit
20250921-205356,with_ngrams,HDP1,16,20,wind_turbine
20250921-205356,with_ngrams,HDP1,16,21,bp
20250921-205356,with_ngrams,HDP1,16,22,geographically
20250921-205356,with_ngrams,HDP1,16,23,potato_chip
20250921-205356,with_ngrams,HDP1,16,24,type
20250921-205356,with_ngrams,HDP1,16,25,hundred
20250921-205356,with_ngrams,HDP1,16,26,apart_bar
20250921-205356,with_ngrams,HDP1,16,27,gordon
20250921-205356,with_ngrams,HDP1,16,28,missile
20250921-205356,with_ngrams,HDP1,16,29,delivery
20250921-205356,with_ngrams,HDP1,16,30,diabetes
20250921-205356,with_ngrams,HDP1,16,31,screen
20250921-205356,with_ngrams,HDP1,16,32,shirt
20250921-205356,with_ngrams,HDP1,16,33,forward
20250921-205356,with_ngrams,HDP1,16,34,approximately
20250921-205356,with_ngrams,HDP1,16,35,backpack
20250921-205356,with_ngrams,HDP1,16,36,miami
20250921-205356,with_ngrams,HDP1,16,37,hotel_resort
20250921-205356,with_ngrams,HDP1,16,38,beauty
20250921-205356,with_ngrams,HDP1,16,39,method
20250921-205356,with_ngrams,HDP1,16,40,province
20250921-205356,with_ngrams,HDP1,16,41,chairman
20250921-205356,with_ngrams,HDP1,16,42,question
20250921-205356,with_ngrams,HDP1,16,43,manager
20250921-205356,with_ngrams,HDP1,16,44,petroleum
20250921-205356,with_ngrams,HDP1,16,45,pierce
20250921-205356,with_ngrams,HDP1,16,46,puerto_rico
20250921-205356,with_ngrams,HDP1,16,47,homeowner
20250921-205356,with_ngrams,HDP1,16,48,contribution
20250921-205356,with_ngrams,HDP1,16,49,collection
20250921-205356,with_ngrams,HDP1,16,50,indiana
20250921-205356,with_ngrams,HDP1,17,1,hong_kong
20250921-205356,with_ngrams,HDP1,17,2,unilever
20250921-205356,with_ngrams,HDP1,17,3,spread
20250921-205356,with_ngrams,HDP1,17,4,equipment
20250921-205356,with_ngrams,HDP1,17,5,marietta
20250921-205356,with_ngrams,HDP1,17,6,analog
20250921-205356,with_ngrams,HDP1,17,7,exist
20250921-205356,with_ngrams,HDP1,17,8,recently
20250921-205356,with_ngrams,HDP1,17,9,cremation
20250921-205356,with_ngrams,HDP1,17,10,kellogg
20250921-205356,with_ngrams,HDP1,17,11,view
20250921-205356,with_ngrams,HDP1,17,12,occupy
20250921-205356,with_ngrams,HDP1,17,13,mascot
20250921-205356,with_ngrams,HDP1,17,14,consolidation
20250921-205356,with_ngrams,HDP1,17,15,plumb
20250921-205356,with_ngrams,HDP1,17,16,ranch
20250921-205356,with_ngrams,HDP1,17,17,temperature
20250921-205356,with_ngrams,HDP1,17,18,burton
20250921-205356,with_ngrams,HDP1,17,19,spell
20250921-205356,with_ngrams,HDP1,17,20,excellence
20250921-205356,with_ngrams,HDP1,17,21,effect
20250921-205356,with_ngrams,HDP1,17,22,canton
20250921-205356,with_ngrams,HDP1,17,23,roof
20250921-205356,with_ngrams,HDP1,17,24,siemens
20250921-205356,with_ngrams,HDP1,17,25,distance
20250921-205356,with_ngrams,HDP1,17,26,pittsburgh
20250921-205356,with_ngrams,HDP1,17,27,collection
20250921-205356,with_ngrams,HDP1,17,28,papua
20250921-205356,with_ngrams,HDP1,17,29,independently
20250921-205356,with_ngrams,HDP1,17,30,settlement
20250921-205356,with_ngrams,HDP1,17,31,end
20250921-205356,with_ngrams,HDP1,17,32,capture
20250921-205356,with_ngrams,HDP1,17,33,phillips
20250921-205356,with_ngrams,HDP1,17,34,part
20250921-205356,with_ngrams,HDP1,17,35,crm
20250921-205356,with_ngrams,HDP1,17,36,depositary_receipt
20250921-205356,with_ngrams,HDP1,17,37,privatization
20250921-205356,with_ngrams,HDP1,17,38,condition
20250921-205356,with_ngrams,HDP1,17,39,relation
20250921-205356,with_ngrams,HDP1,17,40,boom
20250921-205356,with_ngrams,HDP1,17,41,pharmacy
20250921-205356,with_ngrams,HDP1,17,42,yield
20250921-205356,with_ngrams,HDP1,17,43,drink
20250921-205356,with_ngrams,HDP1,17,44,back
20250921-205356,with_ngrams,HDP1,17,45,cancel
20250921-205356,with_ngrams,HDP1,17,46,justice
20250921-205356,with_ngrams,HDP1,17,47,annuity
20250921-205356,with_ngrams,HDP1,17,48,hygiene
20250921-205356,with_ngrams,HDP1,17,49,marshall
20250921-205356,with_ngrams,HDP1,17,50,reveal
20250921-205356,with_ngrams,HDP1,18,1,grumman
20250921-205356,with_ngrams,HDP1,18,2,stroke
20250921-205356,with_ngrams,HDP1,18,3,generally
20250921-205356,with_ngrams,HDP1,18,4,kansas
20250921-205356,with_ngrams,HDP1,18,5,screen
20250921-205356,with_ngrams,HDP1,18,6,apparel_accessory
20250921-205356,with_ngrams,HDP1,18,7,oklahoma
20250921-205356,with_ngrams,HDP1,18,8,supplier
20250921-205356,with_ngrams,HDP1,18,9,ticker
20250921-205356,with_ngrams,HDP1,18,10,agree
20250921-205356,with_ngrams,HDP1,18,11,finally
20250921-205356,with_ngrams,HDP1,18,12,autocollapse
20250921-205356,with_ngrams,HDP1,18,13,survive
20250921-205356,with_ngrams,HDP1,18,14,wallet
20250921-205356,with_ngrams,HDP1,18,15,lancaster
20250921-205356,with_ngrams,HDP1,18,16,mail_order
20250921-205356,with_ngrams,HDP1,18,17,management
20250921-205356,with_ngrams,HDP1,18,18,supplement
20250921-205356,with_ngrams,HDP1,18,19,gain
20250921-205356,with_ngrams,HDP1,18,20,luxury
20250921-205356,with_ngrams,HDP1,18,21,equity
20250921-205356,with_ngrams,HDP1,18,22,semi
20250921-205356,with_ngrams,HDP1,18,23,dispute
20250921-205356,with_ngrams,HDP1,18,24,casino
20250921-205356,with_ngrams,HDP1,18,25,marketer
20250921-205356,with_ngrams,HDP1,18,26,pittsburgh
20250921-205356,with_ngrams,HDP1,18,27,income
20250921-205356,with_ngrams,HDP1,18,28,esg
20250921-205356,with_ngrams,HDP1,18,29,score
20250921-205356,with_ngrams,HDP1,18,30,waltham
20250921-205356,with_ngrams,HDP1,18,31,cap
20250921-205356,with_ngrams,HDP1,18,32,factor
20250921-205356,with_ngrams,HDP1,18,33,exist
20250921-205356,with_ngrams,HDP1,18,34,madison
20250921-205356,with_ngrams,HDP1,18,35,sears
20250921-205356,with_ngrams,HDP1,18,36,enable
20250921-205356,with_ngrams,HDP1,18,37,cool
20250921-205356,with_ngrams,HDP1,18,38,stop
20250921-205356,with_ngrams,HDP1,18,39,providence
20250921-205356,with_ngrams,HDP1,18,40,mercury
20250921-205356,with_ngrams,HDP1,18,41,sport
20250921-205356,with_ngrams,HDP1,18,42,shell
20250921-205356,with_ngrams,HDP1,18,43,rapidly
20250921-205356,with_ngrams,HDP1,18,44,manage
20250921-205356,with_ngrams,HDP1,18,45,appear
20250921-205356,with_ngrams,HDP1,18,46,spell
20250921-205356,with_ngrams,HDP1,18,47,coors
20250921-205356,with_ngrams,HDP1,18,48,pension_plan
20250921-205356,with_ngrams,HDP1,18,49,sell
20250921-205356,with_ngrams,HDP1,18,50,privatize
